temps,ACTU,MILIEU,LASER,LASER_ESTIME,TENSION_ACTU,TENSION_MILIEU,TENSION_LASER,DUTY CYCLE,STABILITE, I=0.532A, u=0.143V
204.0,28.012,26.552,26.21,26.069,2.337,2.415,2.434,1118.0,0.0
206.0,28.103,26.642,26.12,26.088,2.332,2.41,2.439,1118.0,0.0
208.0,28.055,26.753,26.21,26.114,2.334,2.404,2.434,1118.0,0.0
210.0,28.077,26.685,26.231,26.132,2.333,2.408,2.433,1118.0,0.0
212.0,28.008,26.685,26.253,26.149,2.337,2.408,2.432,1118.0,0.0
214.0,28.03,26.707,26.274,26.165,2.336,2.407,2.43,1118.0,0.0
216.0,28.143,26.66,26.274,26.176,2.33,2.41,2.43,1118.0,0.0
218.0,28.143,26.771,26.184,26.196,2.33,2.403,2.435,1118.0,0.0
220.0,28.234,26.703,26.228,26.208,2.325,2.407,2.433,1118.0,0.0
222.0,28.121,26.771,26.228,26.224,2.331,2.403,2.433,1118.0,0.0
224.0,28.099,26.883,26.339,26.248,2.332,2.397,2.427,1118.0,0.0
226.0,28.099,26.815,26.339,26.265,2.332,2.401,2.427,1118.0,0.0
228.0,28.008,26.836,26.361,26.281,2.337,2.4,2.426,1118.0,0.0
230.0,28.165,26.836,26.361,26.296,2.328,2.4,2.426,1118.0,0.0
232.0,28.187,26.789,26.382,26.305,2.327,2.402,2.425,1118.0,0.0
234.0,28.209,26.901,26.336,26.323,2.326,2.396,2.427,1118.0,0.0
236.0,28.209,26.811,26.336,26.332,2.326,2.401,2.427,1118.0,0.0
238.0,28.231,26.923,26.425,26.349,2.325,2.395,2.422,1118.0,0.0
240.0,28.274,27.013,26.379,26.372,2.323,2.39,2.425,1118.0,0.0
242.0,28.274,26.966,26.559,26.389,2.323,2.393,2.415,1118.0,0.0
244.0,28.205,26.966,26.49,26.404,2.326,2.393,2.419,1118.0,0.0
246.0,28.161,26.966,26.512,26.418,2.329,2.393,2.418,1118.0,0.0
248.0,28.252,26.919,26.512,26.427,2.324,2.395,2.418,1118.0,0.0
250.0,28.252,26.919,26.443,26.434,2.324,2.395,2.421,1118.0,0.0
252.0,28.322,27.032,26.487,26.451,2.32,2.389,2.419,1118.0,0.0
254.0,28.322,27.032,26.465,26.466,2.32,2.389,2.42,1118.0,0.0
256.0,28.252,27.053,26.577,26.481,2.324,2.388,2.414,1118.0,0.0
258.0,28.274,27.032,26.577,26.493,2.323,2.389,2.414,1118.0,0.0
260.0,28.205,27.053,26.667,26.505,2.326,2.388,2.409,1118.0,0.0
262.0,28.296,26.963,26.598,26.509,2.321,2.393,2.413,1118.0,0.0
264.0,28.318,26.985,26.508,26.514,2.32,2.392,2.418,1118.0,0.0
266.0,28.454,26.985,26.53,26.519,2.313,2.392,2.417,1118.0,0.0
268.0,28.384,27.097,26.53,26.533,2.317,2.386,2.417,1118.0,0.0
270.0,28.362,27.118,26.642,26.547,2.318,2.385,2.41,1118.0,0.0
272.0,28.362,27.118,26.663,26.56,2.318,2.385,2.409,1118.0,0.0
274.0,28.271,27.118,26.663,26.571,2.323,2.385,2.409,1118.0,0.0
276.0,28.34,27.097,26.685,26.58,2.319,2.386,2.408,1118.0,0.0
278.0,28.34,27.028,26.707,26.582,2.319,2.39,2.407,1118.0,0.0
280.0,28.34,27.05,26.707,26.586,2.319,2.388,2.407,1118.0,0.0
282.0,28.34,27.118,26.638,26.595,2.319,2.385,2.411,1118.0,0.0
284.0,28.432,27.14,26.638,26.605,2.314,2.383,2.411,1118.0,0.0
286.0,28.41,27.14,26.728,26.614,2.315,2.383,2.406,1118.0,0.0
288.0,28.318,27.162,26.616,26.624,2.32,2.382,2.412,1118.0,0.0
290.0,28.249,27.183,26.84,26.635,2.324,2.381,2.4,1118.0,0.0
292.0,28.271,27.183,26.707,26.645,2.323,2.381,2.407,1118.0,0.0
294.0,28.406,27.205,26.707,26.655,2.315,2.38,2.407,1118.0,0.0
296.0,28.406,27.115,26.707,26.657,2.315,2.385,2.407,1118.0,0.0
298.0,28.45,27.183,26.616,26.665,2.313,2.381,2.412,1118.0,0.0
300.0,28.472,27.183,26.616,26.672,2.312,2.381,2.412,1118.0,0.0
302.0,28.494,27.183,26.728,26.678,2.311,2.381,2.406,1118.0,0.0
304.0,28.494,27.183,26.707,26.684,2.311,2.381,2.407,1118.0,0.0
306.0,28.516,27.183,26.797,26.689,2.31,2.381,2.402,1118.0,0.0
308.0,28.446,27.183,26.818,26.693,2.313,2.381,2.401,1118.0,0.0
310.0,28.538,27.115,26.728,26.692,2.308,2.385,2.406,1118.0,0.0
312.0,28.538,27.205,26.75,26.698,2.308,2.38,2.405,1118.0,0.0
314.0,28.538,27.158,26.703,26.699,2.308,2.383,2.407,1118.0,0.0
316.0,28.56,27.249,26.725,26.709,2.307,2.378,2.406,1118.0,0.0
318.0,28.582,27.361,26.725,26.726,2.306,2.372,2.406,1118.0,0.0
320.0,28.604,27.292,26.927,26.736,2.305,2.375,2.395,1118.0,0.0
322.0,28.534,27.292,26.927,26.746,2.309,2.375,2.395,1118.0,0.0
324.0,28.534,27.245,26.858,26.75,2.309,2.378,2.399,1118.0,0.0
326.0,28.626,27.245,26.88,26.754,2.304,2.378,2.398,1118.0,0.0
328.0,28.626,27.245,26.789,26.757,2.304,2.378,2.402,1118.0,0.0
330.0,28.626,27.336,26.901,26.768,2.304,2.373,2.396,1118.0,0.0
332.0,28.648,27.357,26.901,26.78,2.303,2.372,2.396,1118.0,0.0
334.0,28.604,27.379,26.923,26.792,2.305,2.371,2.395,1118.0,0.0
336.0,28.582,27.357,26.901,26.801,2.306,2.372,2.396,1118.0,0.0
338.0,28.582,27.379,26.901,26.812,2.306,2.371,2.396,1118.0,0.0
340.0,28.56,27.357,26.923,26.819,2.307,2.372,2.395,1118.0,0.0
342.0,28.468,27.31,26.901,26.822,2.312,2.374,2.396,1118.0,0.0
344.0,28.56,27.401,26.923,26.832,2.307,2.369,2.395,1118.0,0.0
346.0,28.56,27.31,26.854,26.833,2.307,2.374,2.399,1118.0,0.0
348.0,28.582,27.423,26.966,26.844,2.306,2.368,2.393,1118.0,0.0
350.0,28.446,27.379,26.966,26.85,2.313,2.371,2.393,1118.0,0.0
352.0,28.494,27.379,26.945,26.856,2.311,2.371,2.394,1118.0,0.0
354.0,28.516,27.289,26.966,26.853,2.31,2.375,2.393,1118.0,0.0
356.0,28.402,27.289,26.876,26.85,2.316,2.375,2.398,1118.0,0.0
358.0,28.494,27.379,26.988,26.856,2.311,2.371,2.392,1118.0,0.0
360.0,28.516,27.31,26.898,26.855,2.31,2.374,2.397,1118.0,0.0
362.0,28.585,27.401,26.941,26.862,2.306,2.369,2.394,1118.0,0.0
364.0,28.516,27.401,26.919,26.868,2.31,2.369,2.395,1118.0,0.0
366.0,28.494,27.492,27.053,26.881,2.311,2.365,2.388,1118.0,0.0
368.0,28.538,27.492,27.032,26.893,2.308,2.365,2.389,1118.0,0.0
370.0,28.56,27.332,27.032,26.891,2.307,2.373,2.389,1118.0,0.0
372.0,28.56,27.332,27.032,26.888,2.307,2.373,2.389,1118.0,0.0
374.0,28.626,27.332,26.941,26.886,2.304,2.373,2.394,1118.0,0.0
376.0,28.648,27.444,26.941,26.894,2.303,2.367,2.394,1118.0,0.0
